engine_load,engine_rpm,vehicle_speed,throttle,short_fuel_trim_bank,engine_runtime,traveled_distance,fuel_tank_level,ambient_air_temperature,timestamp
16.08,1337.5,66,14.9,0.0,10901,30068,16.86,20,2021-05-30 22:47:58.211570432+00:00
15.69,1347.0,61,14.9,0.0,10902,30068,16.86,19,2021-05-30 22:47:59.222991616+00:00
61.57,1649.5,61,28.24,-4.69,10904,30068,16.86,20,2021-05-30 22:48:00.234424576+00:00
71.37,2055.5,62,31.76,-3.12,10905,30068,16.86,20,2021-05-30 22:48:01.245881344+00:00
70.98,1950.5,64,31.37,2.34,10906,30068,16.47,20,2021-05-30 22:48:02.258309120+00:00
72.94,2062.0,65,33.73,0.0,10907,30068,16.47,20,2021-05-30 22:48:03.271933952+00:00
72.94,2062.0,65,33.73,0.0,10907,30068,16.47,20,2021-05-30 22:48:04.286205696+00:00
76.08,2089.5,67,43.53,0.0,10908,30068,16.47,20,2021-05-30 22:48:05.299577856+00:00
74.9,2154.0,69,45.49,0.78,10909,30068,16.47,20,2021-05-30 22:48:06.312352512+00:00
74.9,2127.5,70,39.61,0.0,10911,30068,16.08,20,2021-05-30 22:48:07.324495104+00:00
16.86,1337.5,70,14.51,-0.78,10912,30068,15.69,20,2021-05-30 22:48:08.336771328+00:00
77.65,1663.0,70,46.67,-0.78,10913,30068,15.69,20,2021-05-30 22:48:09.348791552+00:00
72.94,2182.0,72,84.71,7.03,10914,30068,15.69,20,2021-05-30 22:48:10.360297728+00:00
40.39,1882.5,74,17.25,2.34,10915,30068,15.69,19,2021-05-30 22:48:11.372089344+00:00
40.39,1882.5,74,17.25,2.34,10915,30068,15.69,19,2021-05-30 22:48:12.386194944+00:00
55.69,1565.0,74,25.88,0.0,10916,30068,15.69,19,2021-05-30 22:48:13.392853504+00:00
15.29,1401.0,73,14.51,2.34,10918,30068,15.69,19,2021-05-30 22:48:14.404764416+00:00
17.65,1398.0,72,16.86,-0.78,10919,30068,15.69,19,2021-05-30 22:48:15.416381440+00:00
13.33,1361.0,70,14.51,-6.25,10920,30068,15.69,19,2021-05-30 22:48:16.424073216+00:00
15.69,1367.5,68,15.29,0.0,10921,30068,15.69,18,2021-05-30 22:48:17.449435648+00:00
16.08,1346.5,66,14.9,0.0,10922,30068,15.69,18,2021-05-30 22:48:18.461686528+00:00
16.08,1346.5,66,14.9,0.0,10922,30068,15.69,18,2021-05-30 22:48:19.473508864+00:00
16.08,1350.0,63,14.9,0.0,10924,30068,15.69,18,2021-05-30 22:48:20.486814464+00:00
15.69,1340.5,62,14.9,0.0,10925,30068,15.69,18,2021-05-30 22:48:21.499049984+00:00
16.47,1349.0,61,15.29,0.0,10926,30068,15.69,18,2021-05-30 22:48:22.521027840+00:00
18.04,1347.5,61,15.69,-1.56,10927,30068,15.69,18,2021-05-30 22:48:23.533078528+00:00
20.0,1346.5,61,15.69,-1.56,10928,30068,15.69,18,2021-05-30 22:48:24.545092864+00:00
18.43,1348.5,61,16.47,0.0,10929,30068,15.69,18,2021-05-30 22:48:25.551803136+00:00
18.43,1348.5,61,16.47,0.0,10929,30068,15.69,18,2021-05-30 22:48:26.569004288+00:00
25.1,1351.5,62,15.69,-2.34,10931,30068,15.69,18,2021-05-30 22:48:27.580643584+00:00
12.16,1336.0,62,14.12,0.0,10932,30068,15.69,18,2021-05-30 22:48:28.587954176+00:00
16.47,1378.5,61,15.29,0.0,10933,30068,15.69,18,2021-05-30 22:48:29.600068608+00:00
18.82,1348.0,61,15.69,-1.56,10934,30068,15.69,18,2021-05-30 22:48:30.612960+00:00
19.61,1349.5,62,15.29,-0.78,10935,30068,15.69,18,2021-05-30 22:48:31.624912384+00:00
22.35,1350.0,63,16.47,-0.78,10937,30068,15.69,18,2021-05-30 22:48:32.637449472+00:00
22.35,1350.0,63,16.47,-0.78,10937,30068,15.69,18,2021-05-30 22:48:33.649617664+00:00
15.69,1341.5,63,14.51,-3.91,10938,30068,15.69,18,2021-05-30 22:48:34.664855808+00:00
17.65,1345.5,62,15.29,-4.69,10939,30069,15.69,18,2021-05-30 22:48:35.676598016+00:00
12.55,1268.5,62,14.12,0.0,10940,30069,15.69,18,2021-05-30 22:48:36.685750016+00:00
23.92,1339.5,61,17.25,0.0,10941,30069,15.69,17,2021-05-30 22:48:37.697560320+00:00
15.69,1330.5,61,14.51,-7.03,10942,30069,15.69,17,2021-05-30 22:48:38.709349120+00:00
15.69,1330.5,61,14.51,-7.03,10942,30069,15.69,17,2021-05-30 22:48:39.716494336+00:00
25.88,1342.5,60,18.04,-2.34,10944,30069,15.69,18,2021-05-30 22:48:40.730810880+00:00
15.29,1326.0,60,14.51,-4.69,10945,30069,15.69,18,2021-05-30 22:48:41.749570560+00:00
12.55,1343.5,58,15.29,0.0,10946,30069,15.69,18,2021-05-30 22:48:42.760982784+00:00
18.43,1366.5,56,16.47,0.0,10947,30069,15.69,18,2021-05-30 22:48:43.779263488+00:00
24.71,1347.5,56,16.47,-1.56,10948,30069,15.69,18,2021-05-30 22:48:44.790999296+00:00
31.37,1339.0,56,17.65,-1.56,10950,30069,15.69,18,2021-05-30 22:48:45.797956352+00:00
31.37,1339.0,56,17.65,-1.56,10950,30069,15.69,18,2021-05-30 22:48:46.810295808+00:00
33.73,1349.0,56,18.04,-3.12,10951,30069,15.69,18,2021-05-30 22:48:47.823119360+00:00
34.51,1354.0,56,19.22,0.0,10952,30069,16.08,18,2021-05-30 22:48:48.831520256+00:00
40.39,1400.0,57,19.61,-3.91,10953,30069,16.08,18,2021-05-30 22:48:49.845635840+00:00
41.57,1418.0,57,20.0,-0.78,10954,30069,16.08,18,2021-05-30 22:48:50.857449216+00:00
44.71,1462.5,58,21.18,3.91,10955,30069,16.08,18,2021-05-30 22:48:51.878317824+00:00
50.2,1625.0,59,24.31,6.25,10957,30069,16.08,18,2021-05-30 22:48:52.893846528+00:00
50.2,1625.0,59,24.31,6.25,10957,30069,16.08,18,2021-05-30 22:48:53.905097472+00:00
52.16,1657.5,61,25.49,3.12,10958,30069,16.08,18,2021-05-30 22:48:54.920271360+00:00
51.76,1629.0,62,25.1,3.12,10959,30069,16.08,18,2021-05-30 22:48:55.931724288+00:00
24.31,1335.5,63,18.04,-1.56,10960,30069,16.47,19,2021-05-30 22:48:56.944661248+00:00
37.25,1354.0,63,16.47,0.0,10961,30069,16.47,19,2021-05-30 22:48:57.956459264+00:00
46.27,1522.0,63,21.96,1.56,10963,30069,16.47,19,2021-05-30 22:48:58.969179392+00:00
50.59,1612.5,64,25.1,4.69,10964,30069,16.47,19,2021-05-30 22:48:59.976312832+00:00
50.59,1612.5,64,25.1,4.69,10964,30069,16.47,19,2021-05-30 22:49:00.989078272+00:00
54.51,1744.5,66,28.24,6.25,10965,30069,16.47,19,2021-05-30 22:49:02.000727808+00:00
58.82,1777.5,67,30.2,6.25,10966,30069,16.47,19,2021-05-30 22:49:03.014577152+00:00
23.53,1332.0,68,15.69,0.0,10967,30069,16.47,19,2021-05-30 22:49:04.025134080+00:00
44.71,1710.0,68,20.39,0.0,10968,30069,16.47,19,2021-05-30 22:49:05.038046464+00:00
47.45,1489.5,68,21.96,-1.56,10970,30069,16.47,20,2021-05-30 22:49:06.054101760+00:00
43.53,1511.0,68,19.22,3.91,10971,30069,16.47,20,2021-05-30 22:49:07.077821952+00:00
43.53,1511.0,68,19.22,3.91,10971,30069,16.47,20,2021-05-30 22:49:08.094947072+00:00
12.16,1350.5,67,14.12,0.0,10972,30069,16.47,20,2021-05-30 22:49:09.106538240+00:00
15.69,1342.5,64,15.29,0.0,10973,30069,16.47,19,2021-05-30 22:49:10.118518016+00:00
16.47,1349.0,62,15.29,0.0,10974,30069,16.47,19,2021-05-30 22:49:11.130809600+00:00
16.08,1335.0,60,14.9,0.0,10976,30069,16.47,18,2021-05-30 22:49:12.143312896+00:00
16.47,1299.5,54,14.9,0.0,10977,30069,16.47,18,2021-05-30 22:49:13.155378176+00:00
16.08,1281.5,47,14.9,0.0,10978,30069,16.08,18,2021-05-30 22:49:14.167374336+00:00
16.08,1281.5,47,14.9,0.0,10978,30069,16.08,18,2021-05-30 22:49:15.180289024+00:00
16.08,1262.0,38,14.9,0.0,10979,30069,16.08,18,2021-05-30 22:49:16.194327808+00:00
23.14,1311.0,34,16.86,0.0,10980,30069,15.69,18,2021-05-30 22:49:17.201471488+00:00
32.55,1355.5,34,18.43,-0.78,10981,30069,16.08,18,2021-05-30 22:49:18.218108928+00:00
45.1,1547.5,36,21.96,-1.56,10983,30069,16.08,18,2021-05-30 22:49:19.229341440+00:00
15.29,1286.0,37,14.12,0.0,10984,30069,16.08,18,2021-05-30 22:49:20.241615104+00:00
39.61,1448.5,37,19.22,-3.12,10985,30069,16.08,18,2021-05-30 22:49:21.252687616+00:00
14.9,1259.0,37,14.51,-4.69,10986,30069,16.08,18,2021-05-30 22:49:22.261806592+00:00
14.9,1259.0,37,14.51,-4.69,10986,30069,16.08,18,2021-05-30 22:49:23.270810624+00:00
13.33,1188.5,28,14.9,0.0,10987,30069,16.08,18,2021-05-30 22:49:24.283550720+00:00
25.1,1002.5,13,16.47,0.0,10989,30069,15.69,18,2021-05-30 22:49:25.295478272+00:00
23.53,963.0,4,16.08,-3.91,10990,30069,15.69,18,2021-05-30 22:49:26.306768896+00:00
30.59,728.0,0,14.9,-5.47,10991,30069,15.29,18,2021-05-30 22:49:27.319046400+00:00
30.98,699.0,0,14.9,0.0,10992,30069,15.69,18,2021-05-30 22:49:28.332159488+00:00
30.98,699.0,0,14.9,0.0,10992,30069,15.69,18,2021-05-30 22:49:29.343993344+00:00
31.37,697.0,0,14.9,0.0,10993,30069,15.69,18,2021-05-30 22:49:30.357624320+00:00
30.59,691.0,0,14.9,1.56,10994,30069,15.69,18,2021-05-30 22:49:31.372478720+00:00
30.59,689.0,0,14.9,3.12,10996,30069,15.69,18,2021-05-30 22:49:32.385454848+00:00
30.2,683.0,0,14.9,0.0,10997,30069,15.69,18,2021-05-30 22:49:33.401305856+00:00
29.8,686.0,0,14.9,0.78,10998,30069,16.08,18,2021-05-30 22:49:34.412337408+00:00
30.98,740.0,0,15.29,2.34,10999,30069,16.08,18,2021-05-30 22:49:35.423721472+00:00
32.94,1010.5,4,16.86,1.56,11000,30069,16.08,18,2021-05-30 22:49:36.435572992+00:00
32.94,1010.5,4,16.86,1.56,11000,30069,16.08,18,2021-05-30 22:49:37.447750144+00:00
30.59,1351.0,8,17.25,0.0,11002,30069,16.47,18,2021-05-30 22:49:38.461512192+00:00
36.47,1586.5,12,19.22,0.78,11003,30069,16.47,18,2021-05-30 22:49:39.474247936+00:00
40.78,1451.5,16,20.0,-0.78,11004,30069,16.47,18,2021-05-30 22:49:40.486628352+00:00
43.53,1455.5,21,20.78,-0.78,11005,30069,16.47,18,2021-05-30 22:49:41.498085888+00:00
43.53,1353.5,24,20.0,-3.91,11006,30069,16.47,18,2021-05-30 22:49:42.515466240+00:00
25.88,1515.0,26,16.86,-3.12,11007,30069,16.47,18,2021-05-30 22:49:43.525226240+00:00
25.88,1515.0,26,16.86,-3.12,11007,30069,16.47,18,2021-05-30 22:49:44.534199808+00:00
18.04,1390.0,26,16.08,-0.78,11009,30069,16.47,18,2021-05-30 22:49:45.551132928+00:00
29.02,1533.5,26,18.04,-2.34,11010,30069,16.47,18,2021-05-30 22:49:46.562545408+00:00
32.55,1372.0,28,18.43,-4.69,11011,30069,16.47,18,2021-05-30 22:49:47.572743680+00:00
29.02,1313.5,29,19.61,-3.12,11012,30069,16.86,18,2021-05-30 22:49:48.597135872+00:00
32.16,1416.0,31,16.08,-7.03,11013,30069,16.86,18,2021-05-30 22:49:49.608555008+00:00
32.16,1416.0,31,16.08,-7.03,11013,30069,16.86,18,2021-05-30 22:49:50.620250112+00:00
41.18,1426.5,32,18.04,-6.25,11015,30069,16.86,18,2021-05-30 22:49:51.632234496+00:00
25.88,1296.5,33,17.65,1.56,11016,30069,16.86,18,2021-05-30 22:49:52.644063744+00:00
43.92,1533.5,35,21.18,-0.78,11017,30069,16.86,18,2021-05-30 22:49:53.651171072+00:00
48.63,1615.0,37,23.92,3.91,11018,30069,16.86,18,2021-05-30 22:49:54.662871808+00:00
44.71,1530.0,40,21.96,4.69,11019,30069,16.86,18,2021-05-30 22:49:55.675095808+00:00
37.65,1349.5,41,20.78,7.03,11020,30069,16.86,18,2021-05-30 22:49:56.686531328+00:00
37.65,1349.5,41,20.78,7.03,11020,30069,16.86,18,2021-05-30 22:49:57.698393088+00:00
48.24,1598.5,43,23.14,1.56,11022,30069,16.86,18,2021-05-30 22:49:58.710438400+00:00
17.65,1302.0,44,16.08,-0.78,11023,30069,16.86,18,2021-05-30 22:49:59.717519104+00:00
48.63,1794.0,45,25.1,2.34,11024,30069,16.86,18,2021-05-30 22:50:00.728890880+00:00
54.12,1746.0,48,27.06,2.34,11025,30069,16.86,18,2021-05-30 22:50:01.740378368+00:00
48.63,1504.5,49,21.96,0.0,11026,30070,16.86,18,2021-05-30 22:50:02.750649856+00:00
27.45,1309.0,50,16.47,-0.78,11028,30070,16.86,18,2021-05-30 22:50:03.762782208+00:00
27.45,1309.0,50,16.47,-0.78,11028,30070,16.86,18,2021-05-30 22:50:04.773836544+00:00
20.0,1305.5,50,14.12,-2.34,11029,30070,16.86,18,2021-05-30 22:50:05.788144384+00:00
25.88,1343.0,49,18.82,6.25,11030,30070,16.86,18,2021-05-30 22:50:06.810015232+00:00
14.51,1295.5,49,14.51,-4.69,11031,30070,16.86,18,2021-05-30 22:50:07.821786880+00:00
18.82,1309.5,48,14.51,-7.81,11032,30070,16.86,18,2021-05-30 22:50:08.833677568+00:00
12.55,1220.5,46,14.12,3.12,11034,30070,16.86,18,2021-05-30 22:50:09.846628096+00:00
23.53,1325.5,46,16.47,-0.78,11035,30070,16.86,18,2021-05-30 22:50:10.858353408+00:00
23.53,1325.5,46,16.47,-0.78,11035,30070,16.86,18,2021-05-30 22:50:11.865001728+00:00
30.98,1331.5,46,17.25,-3.12,11036,30070,16.86,18,2021-05-30 22:50:12.878659072+00:00
30.98,1328.0,47,17.25,-2.34,11037,30070,16.86,18,2021-05-30 22:50:13.891099648+00:00
39.22,1390.0,48,18.82,-3.12,11038,30070,16.86,18,2021-05-30 22:50:14.903154688+00:00
23.14,1308.5,48,16.47,-7.03,11039,30070,16.86,18,2021-05-30 22:50:15.912704512+00:00
31.37,1493.5,50,15.29,1.56,11041,30070,16.86,18,2021-05-30 22:50:16.927642880+00:00
31.37,1493.5,50,15.29,1.56,11041,30070,16.86,18,2021-05-30 22:50:17.940478976+00:00
11.76,1310.5,48,14.12,0.0,11042,30070,16.86,18,2021-05-30 22:50:18.950902528+00:00
15.69,1286.0,45,14.9,0.0,11043,30070,16.86,18,2021-05-30 22:50:19.964567296+00:00
16.08,1291.0,42,14.9,0.0,11044,30070,16.86,18,2021-05-30 22:50:20.976411648+00:00
15.69,1280.5,41,14.9,0.0,11045,30070,16.86,18,2021-05-30 22:50:21.983486464+00:00
15.69,1277.5,39,14.9,0.0,11047,30070,16.86,18,2021-05-30 22:50:22.990850816+00:00
16.08,1272.0,34,14.9,0.0,11048,30070,16.86,18,2021-05-30 22:50:24.002254592+00:00
16.08,1272.0,34,14.9,0.0,11048,30070,16.86,18,2021-05-30 22:50:25.013312512+00:00
16.08,1262.5,28,14.9,0.0,11049,30070,16.86,18,2021-05-30 22:50:26.022993152+00:00
15.69,1214.0,20,14.9,0.0,11050,30070,16.86,18,2021-05-30 22:50:27.034596096+00:00
14.51,1080.5,11,13.33,0.0,11051,30070,16.47,18,2021-05-30 22:50:28.050883584+00:00
28.63,820.0,3,15.69,-0.78,11053,30070,16.47,18,2021-05-30 22:50:29.074024960+00:00
32.55,719.5,0,15.29,-0.78,11054,30070,16.08,18,2021-05-30 22:50:30.081171200+00:00
33.73,684.5,0,15.29,-3.91,11055,30070,16.47,18,2021-05-30 22:50:31.092352768+00:00
33.73,684.5,0,15.29,-3.91,11055,30070,16.47,18,2021-05-30 22:50:32.104208128+00:00
33.33,678.0,0,14.9,-2.34,11056,30070,16.47,18,2021-05-30 22:50:33.111213056+00:00
32.94,687.0,0,14.9,0.0,11057,30070,16.47,18,2021-05-30 22:50:34.122541312+00:00
32.16,679.0,0,14.9,0.78,11058,30070,16.47,18,2021-05-30 22:50:35.136947200+00:00
31.37,673.5,0,14.9,0.0,11060,30070,16.47,18,2021-05-30 22:50:36.144160768+00:00
31.76,664.0,0,14.9,-2.34,11061,30070,16.47,18,2021-05-30 22:50:37.156661504+00:00
31.37,673.5,0,14.9,-3.91,11062,30070,16.86,18,2021-05-30 22:50:38.169392128+00:00
31.37,673.5,0,14.9,-3.91,11062,30070,16.86,18,2021-05-30 22:50:39.181190656+00:00
31.37,680.5,0,14.51,-6.25,11063,30070,16.86,18,2021-05-30 22:50:40.202974464+00:00
30.98,682.0,0,14.9,-3.12,11064,30070,16.86,18,2021-05-30 22:50:41.210372352+00:00
30.59,685.5,0,14.9,0.78,11065,30070,16.86,18,2021-05-30 22:50:42.222415104+00:00
30.59,680.0,0,14.9,0.78,11067,30070,16.86,18,2021-05-30 22:50:43.235330816+00:00
30.2,687.5,0,14.9,2.34,11068,30070,16.86,18,2021-05-30 22:50:44.242797056+00:00
24.71,685.5,0,14.12,3.12,11069,30070,16.86,18,2021-05-30 22:50:45.254394368+00:00
24.71,685.5,0,14.12,3.12,11069,30070,16.86,18,2021-05-30 22:50:46.266059520+00:00
23.92,679.5,0,14.12,0.78,11070,30070,16.86,18,2021-05-30 22:50:47.273943296+00:00
23.92,684.0,0,14.12,-0.78,11071,30070,16.86,18,2021-05-30 22:50:48.294287360+00:00
23.53,680.0,0,14.12,-0.78,11073,30070,16.86,18,2021-05-30 22:50:49.315159808+00:00
23.92,683.5,0,14.12,0.0,11074,30070,16.86,18,2021-05-30 22:50:50.324952320+00:00
23.92,683.0,0,14.12,-2.34,11075,30070,16.86,18,2021-05-30 22:50:51.337977600+00:00
23.92,672.0,0,14.12,-3.91,11076,30070,16.86,18,2021-05-30 22:50:52.351488768+00:00
23.92,672.0,0,14.12,-3.91,11076,30070,16.86,18,2021-05-30 22:50:53.364641024+00:00
23.92,683.5,0,14.12,-1.56,11077,30070,16.86,18,2021-05-30 22:50:54.378775296+00:00
23.92,689.5,0,13.73,-0.78,11078,30070,16.86,18,2021-05-30 22:50:55.393634048+00:00
23.53,687.5,0,14.12,-0.78,11080,30070,17.25,18,2021-05-30 22:50:56.404729856+00:00
23.53,680.5,0,14.12,-1.56,11081,30070,17.25,18,2021-05-30 22:50:57.415173376+00:00
23.53,682.0,0,13.73,-0.78,11082,30070,17.25,18,2021-05-30 22:50:58.439355392+00:00
29.02,699.5,0,15.29,-0.78,11083,30070,17.25,18,2021-05-30 22:50:59.460780032+00:00
31.76,692.0,0,14.9,-2.34,11084,30070,17.25,18,2021-05-30 22:51:00.468777472+00:00
31.76,692.0,0,14.9,-2.34,11084,30070,17.25,18,2021-05-30 22:51:01.480717312+00:00
31.76,685.0,0,14.9,-2.34,11086,30070,17.25,18,2021-05-30 22:51:02.493698816+00:00
31.76,684.0,0,14.9,-0.78,11087,30070,17.25,18,2021-05-30 22:51:03.505029888+00:00
31.76,679.0,0,14.9,0.0,11088,30070,17.25,18,2021-05-30 22:51:04.516813568+00:00
31.37,675.5,0,14.9,-1.56,11089,30070,17.25,18,2021-05-30 22:51:05.528178688+00:00
31.37,761.0,3,15.29,-1.56,11090,30070,17.25,18,2021-05-30 22:51:06.539270400+00:00
31.37,761.0,3,15.29,-1.56,11090,30070,17.25,18,2021-05-30 22:51:07.550772992+00:00
29.41,940.0,4,15.69,0.78,11092,30070,17.65,18,2021-05-30 22:51:08.563927808+00:00
33.33,1305.0,7,17.25,-0.78,11093,30070,17.65,18,2021-05-30 22:51:09.583056640+00:00
35.69,1538.5,11,18.82,-3.91,11094,30070,17.65,18,2021-05-30 22:51:10.594363904+00:00
41.57,1563.5,16,20.78,-3.91,11095,30070,17.65,18,2021-05-30 22:51:11.605944832+00:00
47.06,1572.0,21,23.14,0.0,11096,30070,17.65,18,2021-05-30 22:51:12.617725184+00:00
50.2,1535.5,26,23.92,-0.78,11097,30070,17.65,18,2021-05-30 22:51:13.639086592+00:00
50.2,1535.5,26,23.92,-0.78,11097,30070,17.65,18,2021-05-30 22:51:14.651008768+00:00
52.55,1618.5,30,25.88,-0.78,11099,30070,17.65,18,2021-05-30 22:51:15.665037312+00:00
53.73,1706.0,35,27.45,0.0,11100,30070,17.65,18,2021-05-30 22:51:16.671782400+00:00
55.29,1726.5,38,29.02,2.34,11101,30070,17.65,18,2021-05-30 22:51:17.679169024+00:00
58.04,1748.5,42,30.2,1.56,11102,30070,17.65,18,2021-05-30 22:51:18.691197440+00:00
65.88,1869.0,46,31.76,1.56,11103,30070,17.65,18,2021-05-30 22:51:19.703086336+00:00
44.71,1378.0,49,20.78,0.0,11105,30070,17.65,18,2021-05-30 22:51:20.714657280+00:00
44.71,1378.0,49,20.78,0.0,11105,30070,17.65,18,2021-05-30 22:51:21.726843136+00:00
54.9,1775.5,51,27.45,-2.34,11106,30070,17.65,18,2021-05-30 22:51:22.739002624+00:00
26.67,1305.5,53,15.69,-0.78,11107,30070,17.65,18,2021-05-30 22:51:23.751191040+00:00
43.53,1551.0,53,21.18,-4.69,11108,30070,17.65,18,2021-05-30 22:51:24.762738176+00:00
27.06,1319.5,54,18.43,-1.56,11109,30070,17.65,18,2021-05-30 22:51:25.776230912+00:00
33.33,1378.0,55,16.08,-1.56,11110,30070,17.65,18,2021-05-30 22:51:26.783184128+00:00
47.45,1568.5,55,22.75,-2.34,11112,30070,17.65,18,2021-05-30 22:51:27.790065664+00:00
47.45,1568.5,55,22.75,-2.34,11112,30070,17.65,18,2021-05-30 22:51:28.801658880+00:00
13.73,1332.5,55,14.51,-1.56,11113,30070,17.65,18,2021-05-30 22:51:29.813199616+00:00
43.14,1468.5,54,21.18,-1.56,11114,30070,17.65,18,2021-05-30 22:51:30.825218048+00:00
14.12,1318.0,53,14.51,-4.69,11115,30070,17.65,18,2021-05-30 22:51:31.837553408+00:00
14.51,1316.0,51,15.29,0.0,11116,30070,17.25,18,2021-05-30 22:51:32.848951040+00:00
41.18,1407.0,49,20.0,-6.25,11118,30070,17.25,18,2021-05-30 22:51:33.861682432+00:00
51.76,1637.5,51,24.31,-1.56,11119,30070,17.25,18,2021-05-30 22:51:34.873183488+00:00
51.76,1637.5,51,24.31,-1.56,11119,30070,17.25,18,2021-05-30 22:51:35.884367616+00:00
61.18,1782.0,53,30.2,1.56,11120,30070,17.25,18,2021-05-30 22:51:36.891230208+00:00
37.25,1363.5,56,16.86,3.12,11121,30070,17.25,18,2021-05-30 22:51:37.902987008+00:00
65.88,1674.5,57,29.02,0.78,11122,30070,17.25,18,2021-05-30 22:51:38.914779392+00:00
16.86,1318.0,57,14.12,-4.69,11123,30070,17.25,18,2021-05-30 22:51:39.929280768+00:00
11.76,1336.0,56,14.51,0.0,11125,30070,17.25,18,2021-05-30 22:51:40.940681728+00:00
16.08,1325.0,54,15.29,0.0,11126,30070,17.25,18,2021-05-30 22:51:41.953143808+00:00
16.08,1325.0,54,15.29,0.0,11126,30070,17.25,18,2021-05-30 22:51:42.965096192+00:00
16.08,1322.0,52,14.9,0.0,11127,30070,17.25,18,2021-05-30 22:51:43.977314816+00:00
16.08,1305.0,50,14.9,0.0,11128,30070,17.25,18,2021-05-30 22:51:44.985150720+00:00
15.69,1308.5,49,14.9,0.0,11129,30070,17.25,18,2021-05-30 22:51:45.996437248+00:00
15.69,1310.5,47,14.9,0.0,11131,30070,16.86,18,2021-05-30 22:51:47.007628032+00:00
33.73,1333.5,47,19.22,3.12,11132,30070,16.86,18,2021-05-30 22:51:48.014478080+00:00
18.04,1309.0,47,16.08,-3.91,11133,30070,16.86,18,2021-05-30 22:51:49.025754112+00:00
18.04,1309.0,47,16.08,-3.91,11133,30070,16.86,18,2021-05-30 22:51:50.037448448+00:00
20.39,1310.5,47,14.51,-3.91,11134,30070,16.86,18,2021-05-30 22:51:51.052048128+00:00
12.16,1257.5,45,14.12,0.0,11135,30070,16.86,18,2021-05-30 22:51:52.063590400+00:00
23.53,1292.0,45,14.12,-9.38,11136,30070,16.86,18,2021-05-30 22:51:53.075827968+00:00
16.47,1306.5,44,15.29,-3.91,11138,30070,16.86,18,2021-05-30 22:51:54.091672832+00:00
41.18,1447.5,44,19.61,-6.25,11139,30070,16.86,18,2021-05-30 22:51:55.107010304+00:00
41.18,1424.5,45,20.0,-2.34,11140,30070,16.86,18,2021-05-30 22:51:56.113970432+00:00
41.18,1424.5,45,20.0,-2.34,11140,30070,16.86,18,2021-05-30 22:51:57.120959488+00:00
52.55,1684.5,46,25.49,1.56,11141,30070,16.86,18,2021-05-30 22:51:58.128617472+00:00
52.55,1673.0,49,25.88,3.91,11142,30070,16.86,18,2021-05-30 22:51:59.135704576+00:00
46.67,1546.5,51,22.35,1.56,11143,30070,16.86,18,2021-05-30 22:52:00.147339776+00:00
53.73,1686.0,52,26.67,0.0,11145,30070,16.86,18,2021-05-30 22:52:01.158616832+00:00
24.31,1308.5,53,16.47,-1.56,11146,30071,16.86,18,2021-05-30 22:52:02.165216256+00:00
44.31,1525.5,54,21.18,-4.69,11147,30071,16.86,18,2021-05-30 22:52:03.177207808+00:00
44.31,1525.5,54,21.18,-4.69,11147,30071,16.86,18,2021-05-30 22:52:04.188626688+00:00
22.75,1311.5,54,17.65,-4.69,11148,30071,17.25,18,2021-05-30 22:52:05.200732416+00:00
53.33,1724.5,55,27.45,-1.56,11149,30071,16.86,18,2021-05-30 22:52:06.212996864+00:00
55.29,1690.0,57,28.24,0.78,11151,30071,16.86,18,2021-05-30 22:52:07.220211200+00:00
56.47,1713.0,59,29.8,3.91,11152,30071,16.86,18,2021-05-30 22:52:08.234443776+00:00
45.1,1578.5,61,18.04,0.78,11153,30071,16.86,18,2021-05-30 22:52:09.249294336+00:00
61.96,1642.0,62,27.84,0.78,11154,30071,16.86,18,2021-05-30 22:52:10.258276352+00:00
61.96,1642.0,62,27.84,0.78,11154,30071,16.86,18,2021-05-30 22:52:11.271698432+00:00
12.55,1353.5,62,14.12,0.0,11155,30071,16.86,18,2021-05-30 22:52:12.283292928+00:00
40.78,1468.0,61,20.0,-3.91,11156,30071,16.86,18,2021-05-30 22:52:13.294576640+00:00
21.57,1346.0,61,18.04,-3.12,11158,30071,16.86,18,2021-05-30 22:52:14.306243584+00:00
14.9,1341.0,61,14.51,-1.56,11159,30071,16.86,18,2021-05-30 22:52:15.325577216+00:00
12.16,1339.5,59,15.29,0.0,11160,30071,16.86,18,2021-05-30 22:52:16.338543872+00:00
19.22,1356.0,58,15.69,0.0,11161,30071,16.86,18,2021-05-30 22:52:17.349813760+00:00
19.22,1356.0,58,15.69,0.0,11161,30071,16.86,18,2021-05-30 22:52:18.360965376+00:00
38.43,1445.0,58,17.65,-6.25,11162,30071,16.86,18,2021-05-30 22:52:19.367879680+00:00
38.04,1383.5,57,19.22,-1.56,11163,30071,16.86,18,2021-05-30 22:52:20.379610880+00:00
24.31,1343.0,57,18.04,-3.12,11165,30071,16.86,18,2021-05-30 22:52:21.391461120+00:00
20.78,1321.5,57,14.12,-5.47,11166,30071,16.86,18,2021-05-30 22:52:22.398763520+00:00
26.67,1351.5,57,18.04,-0.78,11167,30071,16.86,18,2021-05-30 22:52:23.405250816+00:00
43.92,1469.0,57,21.18,-3.91,11168,30071,16.86,18,2021-05-30 22:52:24.423005184+00:00
43.92,1469.0,57,21.18,-3.91,11168,30071,16.86,18,2021-05-30 22:52:25.435201280+00:00
24.31,1324.5,58,16.86,-3.12,11169,30071,16.86,18,2021-05-30 22:52:26.446328576+00:00
